2024-11-05	15:14:02	XNoDosimeter	RNoRod	-24.742	-1.997	2.983	25.559
2025-01-27	11:00:57	XA00801058P	RnoRod	1337	1337	1337	1337
2025-02-18	11:24:53	XA01035177J	R-22	1337	1337	1337	1337
2025-03-05	08:57:53	XA008426089	Rnorod	1337	1337	1337	1337
2025-03-12	09:07:01	XA028950571	R-89	1337	1337	1337	1337
2025-03-25	09:09:08	XA01050513Q	R-93	1337	1337	1337	1337
2025-04-08	08:38:07	XA008493666	R-198	1337	1337	1337	1337
2025-04-23	11:23:49	XA02528328A	R-204	1337	1337	1337	1337
2025-07-02	10:55:36	XA00889873T	R-455	1337	1337	1337	1337
2025-07-17	09:16:06	XA00714813J	R-523	-183.929	-4.278	-3.699	29.207
